1,ADDRESS,1,0,LAO
2,APPLICATION,1,0,LAO
4,FIRE ALARM,1,0,LDO
5,05 FIRE ALM,1,0,LDO
6,CHW ZONE OUT,1,0,LAO
7,05 ZN HT OUT,1,0,LAO
8,05 SA HT OUT,1,0,LAO
10,05 FAN PROOF,1,0,LDI
11,05 SAFETY,1,0,LDI
13,SPACE TEMP,0.1,-40,LAI
14,AH05MT,0.1,-40,LAI
15,05 SA TEMP,0.0994,-40.799999,LAI
17,05 CW VALVE,0.00061,0,LAO
18,PREHEAT COIL,0.012746,-0.987266,LAO
20,05 FAN MOTOR,1,0,LDO
28,,1,0,LAO
29,,1,0,LAO
46,ROOM IGAIN,1,0,LAO
47,ROOM PGAIN,1,0,LAO
48,SPACE STPT,1,0,LAO
53,O5 LOW TEMP,1,0,LDO
78,AH05 TOD,1,0,LDO
93,,1,0,LAO
94,,1,0,LAO
95,,1,0,LAO
96,,1,0,LAO
97,,1,0,LAO
98,,1,0,LAO
